num;contract;kod;period;date;post;executor;attorney;title;short;position;client;regulation
13;26.06.2023 № 69-У-048/23;ГП2;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 2 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 2 ДЗМ»;главного врача;Шиндряевой Натальи Николаевны;Устава
13;26.06.2023 № 69-У-048/23;ГП210;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 210 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 210 ДЗМ»;главного врача;Алленова Андрея Михайловича;Устава
13;26.06.2023 № 69-У-048/23;ГП45;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 45 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 45 ДЗМ»;главного врача;Сваровски Екатерины Евгеньевны;Устава
13;26.06.2023 № 69-У-048/23;ГП46;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 46 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 46 ДЗМ»;главного врача;Серова Дениса Владимировича;Устава
13;26.06.2023 № 69-У-048/23;ГП52;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 52 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 52 ДЗМ»;главного врача;Балашова Дмитрия Владимировича;Устава
13;26.06.2023 № 69-У-048/23;ГП6;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 6 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 6 ДЗМ»;главного врача;Кокаревой Инги Викторовны;Устава
13;26.06.2023 № 69-У-048/23;ГП62;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 62 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 62 ДЗМ»;главного врача;Матвеевой Анны Дмитриевны;Устава
13;26.06.2023 № 69-У-048/23;ДГП10;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 10 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 10 ДЗМ»;главного врача;Мирзоева Тахира Ханафиевича;Устава
13;26.06.2023 № 69-У-048/23;ДГП130;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 130 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 130 ДЗМ»;главного врача ;Елисова Виктора Николаевича;Устава
13;26.06.2023 № 69-У-048/23;ДГП131;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 131 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 131 ДЗМ»;главного врача;Зайцевой Элины Геннадьевны;Устава
13;26.06.2023 № 69-У-048/23;ДГП132;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 132 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 132 ДЗМ»;главного врача;Кузнецовой Елены Ивановны;Устава
13;26.06.2023 № 69-У-048/23;ДГП140;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 140 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 140 ДЗМ»;главного врача;Чередниковой Татьяны Александровны;Устава
13;26.06.2023 № 69-У-048/23;ДГП15;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 15 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 15 ДЗМ»;главного врача;Щукиной Ольги Витальевны;Устава
13;26.06.2023 № 69-У-048/23;ДГП30;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 30 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 30 ДЗМ»;главного врача;Чернова Кирилла Вячеславовича;Устава
13;26.06.2023 № 69-У-048/23;ДГП81;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 81 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 81 ДЗМ»;главного врача;Мельникова Кирилла Владимировича;Устава
13;26.06.2023 № 69-У-048/23;КДП121;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Консультативно-диагностическая поликлиника № 121 Департамента здравоохранения города Москвы»;ГБУЗ «КДП № 121 ДЗМ»;главного врача;Тяжельникова Андрея Александровича;Устава
13;26.06.2023 № 69-У-048/23;КДЦ4;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Клинико-диагностический центр № 4 Департамента здравоохранения города Москвы»;ГБУЗ «КДЦ № 4 ДЗМ»;главного врача;Кечиной Ольги Владимировны;Устава
13;26.06.2023 № 69-У-048/23;ММКЦ Коммунарка;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;"Государственное бюджетное учреждение здравоохранения города Москвы «Московский многопрофильный клинический центр ""Коммунарка"" Департамента здравоохранения города Москвы»";ГБУЗ «ММКЦ «Коммунарка» ДЗМ»;директора;Проценко Дениса Николаевича;Устава
13;26.06.2023 № 69-У-048/23;МНПЦДИК;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Московский научно-практический центр дерматовенерологии и косметологии Департамента здравоохранения города Москвы»;ГБУЗ «МНПЦДиК ДЗМ»;директора;Потекаева Николая Николаевича;Устава
13;26.06.2023 № 69-У-048/23;ГКБ67 им. Л.А. Ворохобова;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница № 67 им. Л.А. Ворохобова Департамента здравоохранения города Москвы»;ГБУЗ «ГКБ № 67 им. Л.А. Ворохобова ДЗМ»;главного врача;Шкоды Андрея Сергеевича;Устава
13;26.06.2023 № 69-У-048/23;Поликлиника Троицкая;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Троицкая городская больница Департамента здравоохранения города Москвы»;ГБУЗ «Поликлиника «Троицкая» ДЗМ»;главного врача;Герасименко Жаннетты Александровны;Устава
13;26.06.2023 № 69-У-048/23;ДГП23;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 23 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 23 ДЗМ»;главного врача;Кабуловой Анжелы Анатольевны;Устава
13;26.06.2023 № 69-У-048/23;ДГП104;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 104 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 104 ДЗМ»;главного врача;Аристархова Евгения Юрьевича;Устава
13;26.06.2023 № 69-У-048/23;ГКБ29 им. Н.Э. Баумана;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница № 29 им. Н.Э. Баумана Департамента здравоохранения города Москвы»;ГБУЗ «ГКБ № 29 им. Н.Э.Баумана ДЗМ»;главного врача;Бражник Виктории Алексеевны;Устава
13;26.06.2023 № 69-У-048/23;ГКБ им. Ф.И. Иноземцева;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница им. Ф.И. Иноземцева Департамента здравоохранения города Москвы»;ГБУЗ «ГКБ им. Ф.И. Иноземцева ДЗМ»;главного врача;Маркарова Арнольда Эдуардовича;Устава
13;26.06.2023 № 69-У-048/23;ГП115;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 115 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 115 ДЗМ»;главного врача;Трусова Игоря Александровича;Устава
13;26.06.2023 № 69-У-048/23;Морозовская ДГКБ;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Морозовская детская городская клиническая больница Департамента здравоохранения города Москвы»;ГБУЗ «Морозовская ДГКБ ДЗМ»;главного врача;Горева Валерия Викторовича;Устава
13;26.06.2023 № 69-У-048/23;ДГП145;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 145 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 145 ДЗМ»;главного врача;Борисовой Галины Николаевны;Устава
13;26.06.2023 № 69-У-048/23;ДЦ3;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Диагностический центр № 3 Департамента здравоохранения города Москвы»;ГБУЗ «ДЦ № 3 ДЗМ»;главного врача;Лавровой Лилии Петровны;Устава
13;26.06.2023 № 69-У-048/23;ГП12;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 12 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 12 ДЗМ»;главного врача;Курняевой Марины Витальевны;Устава
13;26.06.2023 № 69-У-048/23;ГП209;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 209 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 209 ДЗМ»;главного врача;Мацакяна Артака Мацаковича;Устава
13;26.06.2023 № 69-У-048/23;ГП67;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 67 Департамента здравоохранения города Москвы»;ГБУЗ «ГП № 67 ДЗМ»;главного врача;Короткого Владимира Николаевича;Устава
13;26.06.2023 № 69-У-048/23;ДГКБ им. З.А. Башляевой;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская клиническая больница им. З.А. Башляевой Департамента здравоохранения города Москвы»;ГБУЗ «ДГКБ им. З.А. Башляевой ДЗМ»;главного врача;Османова Исмаила Магомедовича;Устава
13;26.06.2023 № 69-У-048/23;ДГКБ им. Н.Ф. Филатова;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская клиническая больница им. Н.Ф. Филатова Департамента здравоохранения города Москвы»;ГБУЗ «ДГКБ им. Н.Ф. Филатова ДЗМ»;главного врача;Чубаровой Антонины Игоревны;Устава
13;26.06.2023 № 69-У-048/23;ДГП61;с 01.02.2024 по 30.04.2024;02.05.2024;менеджера;Шубенкова Алексея Андреевича;доверенности от 20.02.2024 № 02/24;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 61 Департамента здравоохранения города Москвы»;ГБУЗ «ДГП № 61 ДЗМ»;главного врача;Свечиной Анны Вячеславовны;Устава
